Open,High,Low,Close,Volume
327.779999,330.230011,323.200012,326.170013,5023500
319.75,324.589996,316.660004,320.869995,6979700
319.179993,323.779999,317.25,320.079987,4254400
320.230011,331.950012,320.179993,331.529999,5672300
332.25,332.609985,320.26001,321.079987,8457300
300.130005,308.690002,292.630005,299.26001,19791400
299.5,306.25,295.130005,306.089996,8894000
307.0,307.5,299.01001,302.779999,6486000
301.019989,306.5,300.029999,306.049988,5294300
305.5,306.890015,301.299988,304.390015,4725300
302.5,304.459991,296.299988,302.98999,5447100
302.5,308.359985,301.850006,302.98999,4625400
300.130005,316.799988,299.109985,315.399994,7584900
315.0,316.350006,306.899994,308.700012,5676100
306.01001,312.48999,301.5,311.299988,5978700
313.98999,318.140015,311.299988,312.5,5822100
325.670013,326.670013,313.149994,315.049988,13735100
313.790009,315.5,304.75,308.73999,8247700
310.859985,318.230011,308.709991,317.809998,7261300
316.769989,317.420013,311.839996,312.600006,4917600
313.790009,316.410004,311.0,315.549988,3244100
313.25,317.339996,309.51001,316.809998,4555900
316.359985,320.0,313.920013,317.549988,4949500
317.299988,318.0,301.230011,307.540009,8767400
308.559998,310.700012,304.540009,308.850006,4351600
305.440002,310.320007,305.049988,306.529999,4292900
306.5,308.269989,300.609985,305.200012,5835100
302.0,308.0,301.0,303.700012,4646500
300.100006,313.390015,300.0,313.26001,7195300
312.0,318.630005,311.049988,311.23999,4780600
314.600006,316.980011,311.26001,315.130005,3468500
314.630005,329.01001,313.75,328.910004,7938000
330.450012,341.440002,330.029999,341.029999,8733200
340.929993,344.220001,336.5,339.029999,6221500
341.01001,347.440002,336.899994,337.890015,5799900
342.040009,343.899994,335.76001,343.450012,6933200
344.899994,346.730011,337.579987,338.869995,5476200
340.26001,341.48999,330.299988,331.100006,6825000
332.690002,333.100006,325.040009,328.980011,5953800
329.589996,333.73999,327.209991,331.660004,4385200
329.51001,330.920013,324.820007,325.200012,4215800
323.829987,323.940002,316.579987,317.290009,4378400
316.0,317.679993,310.75,311.640015,4712100
311.75,315.820007,309.540009,315.359985,4316300
316.179993,316.410004,310.0,311.350006,3777200
312.0,322.109985,311.0,320.529999,4352200
321.0,325.25,315.549988,317.25,4521500
312.869995,318.549988,305.679993,314.619995,9946300
316.619995,317.23999,312.0,316.579987,4591200
316.0,337.019989,315.5,336.410004,9859400
335.160004,338.799988,327.399994,333.690002,7146600
332.200012,337.0,330.0,334.799988,4309900
335.23999,344.809998,333.26001,337.950012,6645500
338.630005,340.410004,333.670013,336.220001,4825100
337.540009,345.0,334.799988,340.059998,6474300
340.470001,349.0,339.75,347.160004,7103500
345.670013,352.299988,343.73999,344.570007,5685800
345.0,350.589996,342.600006,350.019989,4888300
349.399994,357.829987,349.200012,351.559998,6210400
360.0,360.5,351.0,352.790009,5465400
354.579987,354.75,343.519989,345.890015,5287500
348.269989,349.200012,336.399994,337.640015,6740300
341.5,344.0,335.709991,342.850006,4539400
339.850006,350.850006,338.279999,349.529999,4747100
345.140015,348.269989,342.170013,345.820007,4717700
347.51001,356.190002,345.190002,354.309998,6214100
351.0,359.660004,348.630005,349.25,4197700
348.440002,351.950012,340.51001,343.75,3704800
337.970001,344.470001,333.0,333.130005,4464100
325.209991,336.220001,323.5,333.970001,5088400
338.98999,346.0,335.660004,345.0,6969200
343.309998,348.619995,314.600006,315.230011,10314600
319.929993,320.980011,294.76001,310.420013,12933700
316.130005,318.079987,306.25,315.730011,6227800
315.019989,324.190002,312.51001,323.660004,4560200
320.839996,326.170013,318.519989,322.309998,3950700
324.5,334.119995,322.399994,334.070007,5912900
332.5,343.119995,331.640015,335.48999,5642600
334.470001,340.839996,331.5,334.769989,4009400
336.029999,339.690002,333.170013,333.299988,3219600
335.529999,347.440002,334.75,346.170013,6969800
347.829987,354.98999,347.100006,352.049988,5817400
353.5,359.0,352.359985,357.420013,4340000
356.25,359.98999,350.01001,350.98999,4797400
352.570007,355.23999,342.220001,343.059998,6069700
345.01001,348.670013,330.070007,330.929993,6885600
326.980011,335.220001,322.970001,335.119995,5092800
332.390015,337.75,329.290009,333.350006,3823800
333.75,336.369995,327.029999,328.200012,4285700
325.440002,332.5,321.73999,332.299988,5007300
332.859985,333.299988,326.269989,329.100006,3566200
324.100006,328.48999,322.369995,327.170013,5506800
328.609985,347.209991,326.5,345.51001,8264000
328.609985,347.209991,326.5,341.839996,5965800
336.76001,339.809998,323.929993,326.630005,7967400
329.380005,332.850006,321.100006,325.600006,6564800
322.929993,327.399994,319.070007,321.350006,6117300
316.5,320.75,309.670013,313.559998,7484300
314.869995,316.25,308.76001,310.549988,4764300
310.25,322.440002,310.190002,316.529999,5958400
313.890015,318.820007,308.179993,309.100006,4939800
311.25,311.25,300.450012,301.540009,6654900
307.339996,307.589996,291.359985,304.179993,8375200
304.0,304.269989,277.179993,279.179993,13872000
264.579987,268.679993,252.100006,257.779999,21001400
256.48999,270.959991,248.210007,266.130005,15170700
256.26001,260.329987,244.589996,252.479996,16114000
269.820007,273.350006,254.490005,267.529999,18844400
252.779999,288.369995,252.0,286.940002,19896700
289.339996,306.26001,288.200012,305.720001,19121100
301.0,309.279999,295.5,299.299988,13520300
300.369995,309.5,289.209991,289.660004,10249800
298.970001,307.100006,293.679993,304.700012,10989800
300.73999,308.980011,299.660004,300.929993,7482900
302.320007,303.950012,293.679993,294.079987,7608800
303.600006,303.950012,295.980011,300.339996,7327200
299.0,299.660004,289.01001,291.209991,6338500
288.869995,292.170013,282.51001,287.690002,7000000
291.079987,300.23999,288.160004,293.350006,6557700
291.079987,301.01001,288.549988,300.079987,6090600
295.170013,299.980011,289.75,290.23999,5627900
291.290009,291.619995,282.329987,283.369995,4893400
285.0,287.089996,278.459991,283.459991,5685300
283.5,285.160004,277.25,280.690002,4013600
278.75,285.790009,276.5,285.480011,4356000
285.369995,294.470001,283.829987,294.079987,4364600
293.609985,298.730011,292.5,293.899994,4228200
293.51001,300.820007,293.220001,299.920013,4625600
298.570007,306.850006,297.779999,301.149994,8970400
278.790009,288.040009,275.230011,284.450012,17352100
283.0,296.859985,279.519989,294.089996,8569400
297.5,305.959991,295.170013,302.769989,8678200
300.799988,307.75,299.0,301.970001,5930000
300.410004,307.01001,300.049988,306.850006,5727400
307.5,312.98999,304.109985,305.019989,5651600
307.700012,308.880005,299.079987,301.059998,4679600
303.320007,304.940002,291.619995,291.970001,7286800
285.01001,286.959991,280.5,284.179993,9519200
283.829987,288.809998,281.559998,286.480011,5674000
285.899994,289.190002,283.970001,284.540009,4420600
284.649994,284.649994,274.0,276.820007,7251900
281.329987,291.48999,281.299988,284.48999,9182600
287.76001,288.0,273.420013,275.01001,8945800
277.76001,279.910004,274.0,279.070007,5985100
278.399994,281.109985,274.890015,277.850006,4176700
277.630005,279.640015,275.609985,278.850006,3875100
278.51001,286.5,276.149994,283.76001,5666600
283.290009,295.01001,281.600006,291.720001,7489700
287.209991,290.369995,282.929993,284.730011,5919700
285.859985,291.950012,283.839996,291.820007,5424400
294.339996,299.0,293.549988,296.73999,4797800
297.700012,297.799988,286.73999,291.130005,5995200
300.5,322.170013,297.480011,319.5,18767300
316.149994,330.0,313.579987,316.089996,14345300
319.0,324.480011,317.149994,317.660004,8205200
322.51001,334.660004,322.5,332.100006,13183500
344.700012,354.970001,338.0,342.769989,22347400
346.709991,347.200012,339.799988,344.779999,9469800
347.630005,358.75,346.600006,357.720001,10981000
353.839996,364.670013,351.25,358.170013,10848300
355.399994,373.730011,354.5,370.829987,12073200
365.160004,370.0,346.25,352.549988,12761900
358.040009,364.380005,352.0,362.220001,8383700
362.0,366.209991,346.269989,347.51001,7967100
351.540009,352.25,332.0,333.630005,10266100
330.119995,338.470001,327.5,333.01001,6931300
336.049988,343.549988,325.799988,342.0,7452500
345.0,350.790009,339.5,344.5,8333700
348.660004,357.019989,346.109985,349.929993,8398000
353.329987,353.859985,342.410004,342.950012,6492400
360.070007,364.779999,329.850006,335.070007,18759800
331.75,332.48999,309.690002,310.859985,12282600
313.76001,314.390015,296.220001,309.160004,17476400
304.950012,312.070007,302.0,308.899994,8865500
311.98999,318.519989,308.0,318.51001,7596800
324.559998,327.679993,319.200012,322.470001,9471500
315.799988,321.940002,315.070007,318.959991,4884100
321.429993,323.230011,312.769989,316.709991,5721200
315.579987,319.579987,309.25,318.869995,5869800
311.709991,315.160004,306.25,310.100006,7818700
308.809998,324.73999,308.5,322.690002,6996200
325.0,325.5,316.25,323.850006,5624200
316.329987,323.540009,314.01001,320.230011,5915300
321.230011,323.23999,311.709991,313.579987,5162200
301.839996,305.5,292.859985,303.200012,10992900
304.420013,307.720001,292.549988,297.429993,9590800
296.73999,309.619995,294.5,308.73999,7075400
304.850006,310.700012,303.640015,306.649994,4630500
307.25,307.690002,295.339996,297.179993,5703300
295.899994,296.100006,286.130005,290.170013,6814100
292.25,298.320007,289.070007,298.140015,5076900
297.98999,303.0,293.0,300.839996,10129400
328.440002,349.98999,323.160004,349.540009,23215000
347.809998,355.0,342.529999,348.170013,13656500
345.459991,354.980011,341.820007,341.98999,8564300
343.839996,387.459991,339.149994,379.570007,30875800
369.089996,382.640015,367.119995,370.339996,24571200
365.549988,367.01001,345.730011,352.450012,17183800
354.0,360.0,346.0,355.48999,11552000
361.130005,363.190002,349.019989,356.410004,10463900
358.450012,359.200012,347.100006,347.640015,6986400
341.910004,344.48999,332.140015,338.690002,9101300
339.910004,342.279999,333.820007,335.450012,6064000
323.5,326.769989,303.529999,305.5,18958600
291.700012,308.5,288.200012,308.440002,17402300
310.609985,324.790009,309.0,321.899994,13172200
320.869995,323.880005,314.670013,321.640015,5946000
319.140015,327.320007,318.100006,320.100006,5147300
320.700012,323.850006,319.399994,322.820007,3602600
318.0,322.440002,308.809998,319.269989,13079300
318.410004,318.880005,311.190002,311.859985,7649100
310.269989,311.850006,303.690002,305.01001,7447400
302.26001,304.600006,297.720001,303.149994,7216700
302.0,305.309998,298.600006,301.660004,5375100
296.940002,298.190002,288.0,288.950012,8350500
285.049988,286.779999,277.179993,280.73999,7720800
284.799988,291.170013,278.880005,280.950012,7480800
260.100006,268.350006,252.25,263.23999,22491900
273.26001,286.029999,271.0,285.5,14283500
279.470001,282.0,273.549988,279.440002,9170000
281.440002,292.5,278.649994,290.540009,10015400
288.019989,295.0,285.179993,289.459991,6340300
288.76001,297.329987,286.519989,295.200012,6765600
290.040009,300.869995,288.130005,294.839996,6887600
296.690002,302.640015,275.5,284.959991,16547500
280.51001,300.0,280.5,299.019989,8294900
303.559998,305.980011,293.329987,298.329987,7349400
297.700012,300.579987,295.369995,299.100006,5050500
298.480011,303.0,293.579987,299.679993,4843000
300.0,304.600006,296.5,300.98999,4481700
301.910004,313.890015,301.109985,309.579987,7843200
312.899994,314.959991,306.910004,307.519989,8509100
270.26001,278.0,260.559998,264.769989,33649700
305.769989,311.440002,301.049988,310.700012,21777600
313.950012,316.839996,299.149994,301.019989,11743500
303.329987,304.600006,291.570007,294.799988,7995000
293.950012,294.0,277.670013,281.829987,9814200
274.649994,274.880005,260.0,261.950012,17944500
264.519989,267.76001,249.0,250.559998,13472700
255.25,266.769989,253.300003,262.799988,12060600
264.609985,265.51001,247.770004,256.880005,12815300
257.529999,262.25,249.029999,252.229996,8167700
261.0,261.98999,252.009995,258.779999,7201400
259.059998,263.279999,254.539993,259.589996,6200000
265.700012,277.380005,262.23999,276.589996,9526400
282.399994,282.700012,265.799988,271.779999,8655500
269.290009,271.0,263.0,263.910004,5421200
267.390015,269.660004,253.5,260.0,9375500
260.679993,261.859985,252.589996,260.950012,5600300
263.869995,297.929993,262.100006,294.140015,19027800
301.049988,304.440002,285.730011,288.5,20058300
317.220001,321.0,301.01001,314.859985,20840700
308.25,339.899994,306.649994,330.899994,27425500
337.470001,347.160004,326.5,334.850006,14486000
328.390015,337.899994,322.26001,329.899994,9126700
332.540009,342.0,329.100006,337.320007,7624300
338.26001,347.839996,334.730011,344.279999,8000100
343.73999,349.200012,340.910004,346.410004,7808000
340.5,343.959991,330.140015,341.399994,7831000
339.070007,348.799988,336.089996,341.059998,6762900
343.339996,351.179993,340.799988,348.160004,7374500
348.5,357.579987,348.440002,351.399994,7090700
349.0,354.0,345.230011,350.51001,5098800
348.369995,349.779999,330.339996,331.279999,6941500
333.160004,344.700012,332.200012,338.730011,5448600
342.700012,347.109985,337.149994,344.0,5040300
342.329987,348.579987,339.040009,348.440002,4625700
345.190002,355.700012,345.119995,354.309998,7206200
356.339996,366.75,352.880005,353.470001,9708900
341.75,349.799988,333.549988,347.48999,8004700
352.0,353.100006,337.399994,338.190002,4686800
334.350006,337.5,325.549988,325.829987,4202600
325.0,346.220001,325.0,346.0,7992100
340.049988,346.959991,335.5,343.920013,6358300
345.98999,348.279999,342.209991,347.869995,4127600
347.0,347.5,339.549988,341.170013,3080700
341.829987,351.600006,338.26001,350.480011,5629100
360.0,366.0,352.0,358.48999,8306500
356.049988,368.679993,352.0,359.700012,8461900
356.01001,367.380005,350.76001,363.059998,7842500
369.0,379.48999,357.649994,357.970001,11511200
360.0,365.980011,353.119995,365.149994,6613500
369.910004,372.170013,360.230011,366.76001,6308800
369.420013,371.910004,365.160004,366.600006,5027000
370.149994,377.440002,366.75,376.790009,7365900
375.0,377.869995,364.329987,365.709991,6337600
362.0,365.700012,343.880005,348.420013,7674000
350.540009,351.549988,333.690002,337.029999,7100000
337.600006,347.01001,329.73999,332.970001,8274200
327.049988,330.290009,311.869995,315.380005,9071900
317.399994,323.470001,312.440002,319.769989,8016800
313.5,314.5,295.200012,295.390015,5559900
300.0,326.970001,294.089996,326.089996,8163100
319.839996,322.170013,301.5,316.130005,8575100
323.100006,336.23999,318.410004,333.869995,9939000
337.790009,339.209991,325.26001,332.799988,6302300
306.100006,315.130005,298.799988,310.119995,11658600
307.0,309.399994,297.380005,300.359985,6965200
306.0,318.0,302.730011,317.690002,7394100
321.720001,336.73999,317.75,334.959991,7551200
341.959991,344.01001,327.019989,335.350006,7008500
335.5,343.5,331.470001,338.529999,5432900
334.399994,345.390015,331.790009,344.970001,6056400
342.089996,348.410004,338.769989,347.26001,5039100
342.380005,342.5,334.0,334.399994,5247300
335.0,348.799988,334.5,344.429993,6056600
344.779999,352.0,343.5,346.049988,4691700
346.209991,351.5,344.149994,347.309998,3676700
323.0,327.130005,299.730011,302.26001,24150800
304.820007,308.0,295.5,298.920013,12066700
292.5,294.5,281.690002,287.589996,12530000
283.029999,293.679993,279.279999,291.51001,8012200
294.390015,298.519989,289.549988,297.040009,7249600
292.910004,297.459991,287.75,296.380005,6423300
295.269989,298.559998,291.799988,297.459991,4621700
300.450012,309.0,298.48999,308.769989,11250300
301.0,311.559998,294.0,307.019989,12569200
305.420013,316.100006,303.5,312.209991,7283400
312.980011,315.299988,301.880005,312.890015,7352100
312.48999,322.440002,312.25,321.350006,6742800
319.589996,324.23999,315.619995,317.220001,5038500
313.299988,314.700012,303.0,307.51001,6520600
306.829987,307.450012,298.5,305.799988,5844200
311.600006,318.600006,310.5,312.839996,7129700
316.200012,318.190002,309.619995,311.809998,5517600
312.350006,312.75,305.570007,308.170013,5141600
303.380005,306.769989,301.0,303.769989,5200800
304.5,308.0,303.899994,307.880005,3904900
306.559998,311.540009,305.470001,305.640015,4168400
304.410004,306.299988,299.0,302.559998,7142100
301.809998,303.23999,290.5,291.230011,8909200
294.48999,296.5,292.100006,294.709991,5740600
297.910004,302.899994,297.0,298.769989,6626500
292.220001,302.01001,288.769989,297.859985,8582500
301.779999,316.299988,300.549988,314.73999,11183900
318.920013,320.0,310.809998,319.880005,10520700
306.940002,307.130005,291.899994,294.790009,22911400
298.119995,299.0,282.779999,285.359985,17096800
282.0,284.0,270.100006,276.540009,18764700
276.480011,281.51001,274.390015,276.23999,10335500
278.839996,284.700012,274.25,276.589996,9442500
276.910004,285.589996,275.890015,284.140015,8819600
283.519989,291.279999,280.5,290.920013,7392300
286.48999,288.070007,281.059998,283.359985,7504100
283.899994,291.98999,282.700012,288.959991,6844700
292.450012,295.390015,288.290009,289.959991,7103400
283.51001,283.720001,274.399994,275.429993,14785500
276.0,278.049988,267.299988,269.48999,10281000
267.5,273.299988,263.459991,267.470001,11800600
269.690002,274.970001,266.299988,273.600006,6908200
272.600006,276.450012,268.450012,274.019989,5947100
272.579987,272.799988,264.0,264.529999,8745600
259.709991,263.179993,254.460007,260.420013,10215000
264.440002,270.26001,264.429993,267.769989,7350900
268.75,275.369995,268.179993,274.829987,8779200
277.160004,280.329987,275.100006,278.619995,6774100
278.700012,280.160004,274.5,279.859985,5991300
282.619995,289.200012,281.279999,289.179993,8110400
288.299988,289.440002,283.880005,285.880005,5478900
287.320007,296.170013,287.170013,291.809998,7929900
261.890015,271.200012,260.589996,267.779999,23720700
269.859985,276.100006,266.109985,274.959991,13038300
277.690002,281.160004,270.440002,273.200012,10410400
271.649994,275.0,269.609985,272.309998,5904000
276.73999,278.380005,272.890015,276.059998,7061300
268.299988,270.5,265.600006,268.420013,9835900
270.220001,271.950012,266.829987,267.700012,6746000
268.630005,268.880005,258.630005,266.380005,10038600
265.75,275.0,264.720001,273.359985,7272900
274.75,274.790009,268.540009,271.230011,5126500
271.230011,274.839996,269.75,273.26001,5876300
269.0,269.679993,262.480011,262.75,12147100
260.149994,265.600006,255.75,263.899994,10943900
263.850006,265.320007,258.0,258.660004,10727500
255.0,259.0,246.070007,247.630005,21849400
246.5,246.679993,231.130005,235.139999,22360700
235.860001,243.979996,232.169998,241.470001,16714500
242.059998,244.210007,237.0,238.690002,9464600
238.850006,240.0,231.5,234.009995,10704400
245.520004,247.130005,237.720001,244.100006,18159300
243.860001,256.609985,243.490005,255.029999,23706800
250.020004,258.350006,248.5,255.339996,10833900
256.799988,257.209991,245.100006,247.059998,10131400
246.940002,250.600006,244.199997,244.839996,6176400
242.0,243.679993,236.940002,241.979996,6711400
239.75,241.990005,236.020004,239.520004,7008300
232.009995,232.470001,224.5,227.009995,10834800
229.300003,234.5,228.0,232.309998,7252400
229.320007,232.440002,225.25,231.949997,7296000
229.490005,231.0,226.5,228.330002,7483300
221.960007,222.240005,208.919998,211.029999,17786700
202.800003,206.0,195.25,205.360001,20526200
197.759995,207.399994,196.039993,205.080002,18003900
199.100006,203.940002,191.779999,192.729996,18685200
194.339996,199.470001,186.220001,195.490005,26547100
199.830002,199.979996,188.75,190.630005,14136600
191.199997,195.0,187.850006,188.699997,10312900
187.100006,192.389999,185.039993,189.860001,11968600
188.75,192.259995,187.020004,188.220001,7926500
185.100006,189.919998,184.100006,185.160004,10406700
185.509995,186.679993,176.990005,178.970001,13064400
181.100006,193.979996,179.610001,193.600006,13807500
198.679993,201.279999,191.850006,196.589996,13510800
204.440002,211.0,201.800003,205.949997,20242200
205.0,210.839996,203.5,204.5,16003500
210.25,216.940002,209.009995,212.880005,10585000
219.139999,220.899994,213.5,217.100006,11653500
222.949997,223.380005,209.0,209.259995,15186200
210.380005,214.899994,207.509995,213.910004,8168300
211.25,216.649994,210.399994,214.919998,7433400
215.479996,227.0,214.270004,225.029999,12316800
228.720001,234.740005,222.559998,224.740005,12715800
225.110001,227.770004,221.059998,226.429993,6575100
223.0,226.899994,216.350006,219.619995,11863500
216.220001,222.179993,215.5,221.860001,8202100
223.240005,225.860001,221.020004,223.639999,5750800
224.389999,225.339996,219.490005,219.759995,6182100
220.309998,227.229996,218.100006,219.270004,8507200
219.449997,222.899994,217.350006,222.839996,6339700
220.990005,225.169998,220.800003,223.460007,6851400
230.210007,233.100006,226.279999,227.169998,8238000
228.889999,229.149994,222.220001,224.550003,9259000
239.389999,241.570007,234.509995,234.899994,14201100
234.570007,235.449997,230.800003,233.100006,7065700
231.240005,232.25,228.660004,230.339996,5880500
228.970001,231.0,227.279999,230.059998,6190800
234.149994,238.940002,233.139999,238.919998,9145700
238.139999,241.5,235.800003,238.600006,7514400
239.75,245.380005,239.710007,245.080002,9200500
248.0,254.419998,244.860001,253.5,11000100
249.300003,253.529999,247.929993,252.380005,8149000
255.669998,258.309998,253.350006,254.860001,9764700
255.050003,255.75,251.889999,253.539993,4764500
255.690002,259.959991,254.619995,258.179993,7048400
258.75,262.149994,254.190002,255.679993,6842400
256.709991,260.480011,254.5,260.170013,5023100
259.170013,266.070007,258.160004,264.880005,11072800
233.5,234.5,225.550003,228.820007,22418300
226.919998,230.259995,222.25,228.039993,10027700
227.089996,235.940002,226.029999,235.770004,9273300
232.899994,243.360001,232.179993,242.259995,8109000
243.0,246.679993,236.649994,241.610001,9178200
242.649994,244.509995,231.770004,233.850006,8259500
231.350006,236.270004,229.229996,234.339996,6100400
229.600006,231.369995,225.779999,228.320007,7028300
231.880005,232.5,225.75,230.75,5564200
226.5,233.570007,225.800003,233.419998,4776500
234.449997,239.800003,232.649994,238.300003,5274300
236.050003,238.960007,233.809998,235.009995,3898200
232.990005,235.770004,228.75,229.009995,4663900
228.809998,236.0,227.550003,235.0,4848100
231.210007,231.5,216.690002,219.619995,9562600
220.860001,221.559998,211.550003,215.639999,8159600
216.660004,222.240005,216.020004,219.940002,5098500
224.210007,227.830002,221.699997,226.830002,5309600
227.619995,229.089996,224.539993,225.860001,4125200
222.009995,223.220001,217.600006,220.830002,7794300
222.800003,225.399994,218.220001,222.149994,6559000
219.970001,221.169998,211.0,211.399994,8538600
213.600006,215.020004,211.539993,215.0,5051900
215.740005,218.800003,212.029999,214.080002,5416200
213.690002,217.25,212.309998,215.589996,3225500
219.0,223.399994,218.0,221.710007,5179500
229.149994,232.440002,224.210007,225.610001,9320600
224.080002,228.949997,223.160004,225.009995,5354100
226.889999,228.460007,219.210007,220.679993,5761000
222.5,229.800003,220.850006,229.580002,7395300
227.199997,229.639999,225.169998,227.449997,4189400
230.0,233.759995,229.229996,231.789993,4802700
230.800003,235.539993,228.940002,235.539993,4883700
237.380005,248.169998,236.0,247.100006,10042800
247.699997,253.5,244.399994,245.869995,8581200
246.960007,248.449997,244.869995,245.199997,5313100
246.0,247.429993,241.169998,242.809998,4728100
242.470001,245.600006,240.369995,244.789993,3865400
245.0,248.169998,242.369995,243.490005,4170200
246.0,247.940002,244.839996,246.600006,4795800
246.490005,246.949997,238.160004,240.619995,6353000
240.0,245.179993,239.220001,241.229996,4340200
241.520004,241.990005,222.610001,223.210007,12891500
224.559998,228.979996,218.360001,228.699997,9427100
230.660004,243.309998,227.399994,242.559998,11884500
242.199997,248.710007,238.729996,242.130005,11116400
243.0,243.979996,236.110001,240.869995,5879800
241.5,245.949997,239.130005,244.690002,6162600
243.289993,244.649994,239.429993,243.130005,5631400
231.860001,234.479996,224.279999,233.029999,15084500
231.610001,234.779999,228.070007,231.429993,7995000
229.800003,238.559998,228.550003,237.720001,8064200
235.869995,243.940002,234.5,240.050003,8678200
241.320007,247.300003,240.649994,244.529999,6894400
245.279999,249.279999,241.580002,244.740005,6283300
247.149994,251.080002,246.809998,247.889999,8475400
247.899994,258.549988,247.130005,256.959991,10205000
257.700012,260.0,254.119995,257.890015,6432800
257.390015,262.100006,256.920013,259.75,6684100
262.5,264.779999,260.170013,261.970001,4769300
260.700012,262.799988,255.100006,256.950012,5749800
258.329987,259.5,250.179993,253.5,5020300
254.320007,258.329987,250.850006,255.580002,4600800
254.5,256.140015,251.350006,254.679993,5261100
298.369995,304.929993,289.200012,299.679993,29720900
297.720001,330.0,296.109985,328.130005,30006100
327.540009,340.839996,322.600006,327.709991,18870300
319.98999,324.299988,314.75,316.220001,12684300
313.0,318.790009,309.970001,315.01001,9641800
313.100006,319.0,313.0,314.920013,5067000
316.320007,316.480011,309.799988,313.309998,6383900
314.799988,321.940002,309.26001,317.470001,8787000
319.619995,323.51001,316.119995,317.220001,6943400
318.0,326.720001,314.5,326.579987,7940900
329.140015,341.5,328.019989,335.540009,14467300
334.5,337.459991,332.5,337.140015,6069200
343.950012,349.190002,342.0,345.089996,9986700
346.899994,350.369995,344.040009,349.929993,7359400
355.0,356.329987,345.179993,346.109985,8420100
346.109985,353.839996,342.910004,349.350006,6464900
350.640015,352.799988,348.359985,352.170013,4809000
352.920013,353.149994,346.100006,349.98999,4400400
351.75,359.98999,347.799988,359.519989,7724800
360.0,361.200012,349.570007,352.220001,6725100
354.51001,360.839996,354.0,354.829987,6110000
340.160004,341.0,330.0,333.040009,16870600
344.320007,344.570007,334.459991,336.339996,12339500
335.269989,335.5,327.100006,328.920013,7947400
331.119995,333.929993,328.570007,331.290009,5555600
331.109985,331.26001,327.5,329.940002,2465600
329.399994,336.380005,328.690002,334.869995,6074500
332.619995,337.910004,332.190002,336.200012,6573700
337.75,337.859985,332.850006,333.029999,5533000
332.829987,334.420013,327.25,330.369995,3724600
335.0,338.859985,334.769989,335.890015,7612400
336.589996,344.450012,335.079987,339.529999,9023100
339.959991,350.730011,339.309998,348.839996,8828300
351.880005,357.190002,351.089996,352.700012,6897800
354.920013,362.73999,353.230011,359.679993,7763900
361.049988,365.209991,354.640015,358.390015,6570900
362.549988,383.609985,362.5,381.5,18174200
378.98999,385.5,375.899994,378.98999,8496800
380.630005,395.220001,380.579987,393.149994,14121000
397.320007,406.850006,396.5,404.040009,18107100
410.290009,413.0,400.190002,405.589996,14752700
411.779999,422.01001,410.0,419.220001,13319600
418.359985,425.470001,412.690002,425.25,8054700
427.910004,433.480011,426.350006,430.940002,10633900
435.0,435.309998,426.109985,430.380005,9945700
428.790009,429.0,409.26001,414.700012,12586400
405.0,421.290009,402.079987,418.329987,10285700
424.5,430.700012,421.709991,430.26001,9532100
440.5,454.0,436.920013,443.01001,17778500
440.470001,451.559998,440.0,451.540009,10133000
461.399994,471.630005,453.359985,469.059998,17882100
473.700012,498.48999,468.230011,492.140015,31144300
497.100006,498.799988,472.869995,481.339996,28440400
481.790009,484.940002,473.700012,478.149994,12959500
493.5,525.630005,492.0,524.859985,26517600
544.26001,547.409973,524.900024,537.919983,28996200
529.76001,537.840027,516.789978,518.5,17368800
493.75,514.460022,492.170013,513.48999,21736700
507.609985,515.669983,503.160004,510.5,13629100
530.25,548.580017,528.409973,547.200012,17803500
571.890015,594.5,559.099976,569.559998,31369000
564.25,582.0,555.599976,572.200012,19651000
570.630005,573.859985,554.26001,564.820007,14353600
541.98999,564.440002,539.280029,558.02002,13608100
568.48999,576.809998,558.080017,566.900024,11788500
575.690002,589.799988,567.429993,580.98999,17801500
632.419983,650.880005,618.0,640.809998,29005700
640.0,653.0,632.52002,650.570007,15719300
673.690002,786.140015,673.52002,780.0,47065000
