Epm_nEng_100ms,VehV_v_100ms,ActMod_trqInr_100ms,RngMod_trqCrSmin_100ms,CoVeh_trqAcs_100ms,Clth_st_100ms,CoEng_st_100ms,Com_rTSC1VRVCURtdrTq_100ms,Com_rTSC1VRRDTrqReq_100ms,RoadSlope_100ms,Vehicle_Mass
1209.0,61.41,2579.5,-168.0,9.999747,0,3,0,0,-0.2,38.0
1204.5,74.29,0.0,-196.0,9.999747,0,3,0,0,-1.9,38.0
1161.0,71.66,1151.5,-168.0,9.999747,0,3,0,0,0.6,38.0
895.5,66.9,367.5,-168.0,9.999747,0,3,0,0,0.0,38.0
906.0,67.7,1235.5,-140.0,9.999747,0,3,0,0,0.2,38.0
1001.5,57.22,42.91299,-173.2816,9.999747,0,3,0,0,2.1,38.0
1083.5,46.89,2635.5,-112.0,9.999747,0,3,0,0,4.0,49.0
910.0,67.61,2215.5,-140.0,9.999747,0,3,0,0,0.6,38.0
1083.5,82.45,0.0,-168.0,9.999747,0,3,0,0,2.7,49.0
915.5,68.18,1543.5,-140.0,9.999747,0,3,0,0,0.6,38.0
1258.5,78.17,0.0,-196.0,9.999747,0,3,0,0,-2.620627728,38.0
1216.0,42.85,2607.5,-112.0,9.999747,0,3,0,0,3.8,49.0
915.5,68.17,1543.5,-140.0,9.999747,0,3,0,0,0.6,38.0
1316.5,81.15,0.0,-196.0,9.999747,0,3,0,0,-2.7,38.0
899.0,67.51,1067.5,-168.0,9.999747,0,3,0,0,-0.2,38.0
1188.0,60.87,2383.5,-168.0,9.999747,0,3,0,0,1.5,38.0
1010.5,75.32,0.0,-168.0,9.999747,0,3,0,0,-1.9,38.0
996.0,51.26,829.4986,-140.0,9.999747,0,3,0,0,0.0,49.0
1136.0,70.25,2355.5,-168.0,9.999747,0,3,0,0,2.5,38.0
1166.5,72.11,2019.5,-168.0,9.999747,0,3,0,0,1.5,38.0
1160.0,41.54,2632.0,-112.0,9.999747,0,3,0,0,4.2,49.0
1192.5,74.16,570.2072,-196.0,9.999747,0,3,0,0,-0.4,38.0
1247.0,77.17,0.0,-196.0,9.999747,0,3,0,0,-1.0,38.0
1250.5,77.11,0.0,-196.0,9.999747,0,3,0,0,-2.1,38.0
1032.5,55.37,0.0,-139.2575,9.999747,0,3,0,0,4.6,49.0
890.5,66.26,535.5,-168.0,9.999747,0,3,0,0,-0.6,38.0
1202.5,62.21,2579.5,-168.0,9.999747,0,3,0,0,3.6,38.0
901.5,67.3,1263.5,-140.0,9.999747,0,3,0,0,-0.2,38.0
896.5,66.97,395.5,-168.0,9.999747,0,3,0,0,-0.6,38.0
1162.5,71.82,1291.5,-168.0,9.999747,0,3,0,0,1.3,38.0
1158.0,41.46,2632.0,-112.0,9.999747,0,3,0,0,4.8,49.0
893.0,65.92,955.5,-140.0,9.999747,0,3,0,0,-0.6,38.0
1199.5,74.46,733.6506,-196.0,9.999747,0,3,0,0,0.4,38.0
1040.0,54.42,268.4862,-140.0,9.999747,0,3,0,0,1.9,49.0
1346.0,55.89,2557.662,-140.0,9.999747,0,3,0,0,-0.6,49.0
770.0,62.86,34.91179,-168.0,9.999747,0,3,0,0,2.7,38.0
891.0,66.61,507.5,-168.0,9.999747,0,3,0,0,-0.6,38.0
1135.5,48.76,2632.0,-112.0,9.999747,0,3,0,0,3.8,49.0
898.0,67.02,2415.775,-140.0,9.999747,0,3,0,0,1.0,38.0
887.5,65.57,1095.5,-140.0,9.999747,0,3,0,0,-0.6,38.0
1157.5,71.55,1739.5,-168.0,9.999747,0,3,0,0,1.5,38.0
918.0,68.71,899.5,-168.0,9.999747,0,3,0,0,-0.4,38.0
882.0,65.84,283.5,-168.0,9.999747,0,3,0,0,-0.8,38.0
934.5,69.69,1179.5,-168.0,9.999747,0,3,0,0,0.4,38.0
1075.5,55.81,2271.5,-168.0,9.999747,0,3,0,0,2.3,38.0
884.0,66.05,507.5,-168.0,9.999747,0,3,0,0,-0.8,38.0
1087.0,55.66,2607.5,-168.0,9.999747,0,3,0,0,1.7,38.0
1270.5,44.97,2632.0,-140.0,9.999747,0,3,0,0,4.2,49.0
1292.5,54.89,2632.0,-140.0,9.999747,0,3,0,0,2.1,49.0
1262.0,78.42,0.0,-196.0,9.999747,0,3,0,0,-3.1,38.0
1152.5,71.2,1821.941,-168.0,9.999747,0,3,0,0,1.7,38.0
884.0,66.2,809.4896,-140.0,9.999747,0,3,0,0,-1.0,38.0
1157.0,71.64,1739.5,-168.0,9.999747,0,3,0,0,1.5,38.0
1155.5,71.58,1067.5,-196.0,9.999747,0,3,0,0,0.6,38.0
1157.5,71.87,787.5,-196.0,9.999747,0,3,0,0,0.2,38.0
884.0,65.98,927.5,-140.0,9.999747,0,3,0,0,-0.6,38.0
910.0,67.62,2397.69,-140.0,9.999747,0,3,0,0,1.0,38.0
1144.0,41.01,2632.0,-112.0,9.999747,0,3,0,0,4.2,49.0
1224.5,62.84,2579.5,-168.0,9.999747,0,3,0,0,1.7,38.0
902.0,67.26,1642.087,-168.0,9.999747,0,3,0,0,0.6,38.0
1245.0,77.02,0.0,-196.0,9.999747,0,3,0,0,-1.0,38.0
1167.5,41.77,2632.0,-112.0,9.999747,0,3,0,0,4.8,49.0
1158.0,71.45,2103.5,-140.0,9.999747,0,3,0,0,1.9,38.0
965.5,72.02,0.0,-140.0,9.999747,0,3,0,0,-0.8,49.0
888.5,66.39,535.5,-168.0,9.999747,0,3,0,0,-0.6,38.0
569.0,69.92,172.5609,-84.0,9.999747,0,3,0,0,-0.8,49.0
1211.0,62.54,2579.5,-168.0,9.999747,0,3,0,0,3.4,38.0
970.5,72.17,0.0,-140.0,9.999747,0,3,0,0,-2.7,49.0
1221.0,43.26,2607.5,-119.4186,9.999747,0,3,0,0,4.2,49.0
1019.0,63.51,2012.61,-140.0,9.999747,0,3,0,0,2.3,49.0
1150.0,71.19,1823.5,-168.0,9.999747,0,3,0,0,1.7,38.0
1097.0,67.01,2283.828,-168.0,9.999747,0,3,0,0,-0.320337814,38.0
1339.0,82.34,0.0,-196.0,9.999747,0,3,0,0,-2.7,38.0
1232.0,76.0,0.0,-196.0,9.999747,0,3,0,0,-1.9,38.0
1129.5,83.68,0.0,-168.0,9.999747,0,3,0,0,-4.0,49.0
1186.5,73.48,0.0,-196.0,9.999747,0,3,0,0,-1.7,38.0
1258.5,78.16,0.0,-196.0,9.999747,0,3,0,0,-3.1,38.0
1094.0,83.03,0.0,-168.0,9.999747,0,3,0,0,2.7,49.0
1147.0,41.15,2632.0,-112.0,9.999747,0,3,0,0,4.2,49.0
1008.5,75.24,0.0,-168.0,9.999747,0,3,0,0,-1.9,38.0
1082.0,56.39,759.5,-140.0,9.999747,0,3,0,0,0.2,49.0
1174.5,71.18,2579.5,-168.0,9.999747,0,3,0,0,-1.7,38.0
1141.5,70.69,2215.5,-168.0,9.999747,0,3,0,0,2.1,38.0
1365.0,69.91,0.0,-196.0,9.999747,0,3,0,0,-3.8,49.0
1147.5,41.16,2632.0,-112.0,9.999747,0,3,0,0,4.2,49.0
900.5,67.29,1095.5,-147.0257,9.999747,0,3,0,0,-0.2,38.0
921.0,69.63,787.5,-168.0,9.999747,0,3,0,0,0.4,38.0
917.5,68.22,1655.5,-140.0,9.999747,0,3,0,0,0.6,38.0
1062.5,54.55,458.8815,-140.0,9.999747,0,3,0,0,-2.7,49.0
1123.0,48.65,2632.0,-112.0,9.999747,0,3,0,0,5.0,49.0
891.5,66.23,2019.5,-140.0,9.999747,0,3,0,0,1.0,38.0
1160.0,71.73,1347.5,-168.0,9.999747,0,3,0,0,1.3,38.0
1161.0,71.75,2187.5,-168.0,9.999747,0,3,0,0,1.7,38.0
895.0,66.45,614.3878,-168.0,9.999747,0,3,0,0,0.0,38.0
1341.0,82.64,3.200208,-224.0,9.999747,0,3,0,0,-2.7,38.0
1178.5,73.12,538.4669,-196.0,9.999747,0,3,0,0,0.2,38.0
1147.0,58.27,2604.0,-168.0,9.999747,0,3,0,0,-0.2,38.0
1153.0,71.25,2187.5,-168.0,9.999747,0,3,0,0,1.9,38.0
890.5,66.31,115.5,-168.0,9.999747,0,3,0,0,-0.8,38.0
1153.5,71.57,2075.751,-140.0,9.999747,0,3,0,0,2.5,38.0
1157.5,71.54,2216.676,-168.0,9.999747,0,3,0,0,1.7,38.0
908.0,67.55,1767.5,-140.0,9.999747,0,3,0,0,0.6,38.0
903.5,66.94,899.5,-168.0,9.999747,0,3,0,0,-0.2,38.0
899.0,67.26,1571.5,-140.0,9.999747,0,3,0,0,0.6,38.0
921.0,68.65,1500.415,-140.0,9.999747,0,3,0,0,0.6,38.0
1157.0,71.7,871.5,-196.0,9.999747,0,3,0,0,0.2,38.0
1144.5,72.2,0.0,-196.0,9.999747,0,3,0,0,0.2,38.0
1143.5,70.48,2411.5,-168.0,9.999747,0,3,0,0,2.3,38.0
924.5,68.84,1403.5,-140.0,9.999747,0,3,0,0,0.4,38.0
1000.0,61.95,1885.568,-140.0,9.999747,0,3,0,0,1.5,38.0
1181.0,73.49,535.5,-196.0,9.999747,0,3,0,0,0.2,38.0
972.5,50.81,1840.486,-112.0,9.999747,0,3,0,0,2.9,49.0
1164.5,72.04,2047.5,-168.0,9.999747,0,3,0,0,1.7,38.0
970.5,72.48,0.0,-140.0,9.999747,0,3,0,0,-1.9,49.0
884.5,65.89,955.5,-140.0,9.999747,0,3,0,0,-0.6,38.0
1148.5,71.12,2047.5,-168.0,9.999747,0,3,0,0,0.0,38.0
864.0,64.88,2253.405,-140.0,9.999747,0,3,0,0,1.5,38.0
1142.5,70.71,2187.5,-168.0,9.999747,0,3,0,0,2.1,38.0
1106.5,57.32,1963.5,-168.0,9.999747,0,3,0,0,2.1,38.0
1413.0,50.34,2436.0,-140.0,9.999747,0,3,0,0,3.6,49.0
1230.5,76.45,0.0,-196.0,9.999747,0,3,0,0,-0.6,38.0
1093.5,56.01,2607.5,-168.0,9.999747,0,3,0,0,1.7,38.0
1216.0,62.58,2181.572,-168.0,9.999747,0,3,0,0,1.7,38.0
1271.5,78.4,0.0,-196.0,9.999747,0,3,0,0,-2.5,38.0
1160.0,60.16,97.44042,-140.0,9.999747,0,3,0,0,-1.5,49.0
1354.0,83.43,0.0,-224.0,9.999747,0,3,0,0,-2.7,38.0
1191.0,42.59,2607.5,-140.0,9.999747,0,3,0,0,5.0,49.0
993.5,61.65,427.0777,-168.0,9.999747,0,3,0,0,1.5,38.0
1526.0,65.98,731.5,-224.0,9.999747,0,3,0,0,1.3,38.0
1232.0,76.5,0.0,-196.0,9.999747,0,3,0,0,-3.1,38.0
1056.0,53.88,2607.5,-168.0,9.999747,0,3,0,0,1.7,38.0
1266.5,64.64,2604.0,-168.0,9.999747,0,3,0,0,1.0,38.0
1085.0,46.94,2635.5,-112.0,9.999747,0,3,0,0,4.2,49.0
1047.5,54.26,1935.5,-140.0,9.999747,0,3,0,0,1.9,49.0
972.0,50.97,1801.389,-112.0,9.999747,0,3,0,0,2.9,49.0
1204.0,52.84,2299.5,-140.0,9.999747,0,3,0,0,4.6,49.0
900.0,67.02,339.5,-168.0,9.999747,0,3,0,0,-0.6,38.0
1240.5,77.06,0.0,-196.0,9.999747,0,3,0,0,-2.5,38.0
1076.0,55.91,815.5,-140.0,9.999747,0,3,0,0,0.2,49.0
919.0,68.57,1515.5,-140.0,9.999747,0,3,0,0,0.6,38.0
1152.0,71.1,2271.5,-140.0,9.999747,0,3,0,0,2.3,38.0
1374.5,70.44,0.0,-196.0,9.999747,0,3,0,0,-3.8,49.0
1055.0,67.14,0.0,-152.3222,9.999747,0,3,0,0,3.8,49.0
920.5,68.61,1515.5,-140.0,9.999747,0,3,0,0,0.6,38.0
1154.0,71.33,1907.5,-168.0,9.999747,0,3,0,0,1.5,38.0
1332.0,68.3,2521.605,-196.0,9.999747,0,3,0,0,0.4,38.0
941.5,70.37,788.096,-168.0,9.999747,0,3,0,0,-0.4,38.0
1062.0,78.37,0.0,-140.0,9.999747,0,3,0,0,-4.4,49.0
1281.5,65.2,2607.5,-196.0,9.999747,0,3,0,0,-0.2,38.0
548.0,69.56,142.3587,-84.0,9.999747,0,3,0,0,-0.8,49.0
1148.0,59.29,2604.0,-168.0,9.999747,0,3,0,0,2.7,38.0
1159.5,71.62,2187.5,-168.0,9.999747,0,3,0,0,1.7,38.0
1295.5,45.64,153.7831,-168.0,9.999747,0,3,0,0,5.0,49.0
901.0,67.42,780.454,-168.0,9.999747,0,3,0,0,-0.2,38.0
1135.5,58.29,1386.529,-140.0,9.999747,0,3,0,0,-1.5,49.0
1152.5,41.26,2632.0,-112.0,9.999747,0,3,0,0,4.8,49.0
1115.5,57.49,1781.128,-140.0,9.999747,0,3,0,0,2.1,49.0
937.0,70.35,0.0,-168.0,9.999747,0,3,0,0,-0.6,38.0
1272.0,44.99,2632.0,-140.0,9.999747,0,3,0,0,4.8,49.0
1163.5,41.73,2632.0,-112.0,9.999747,0,3,0,0,4.8,49.0
936.5,70.12,1151.5,-168.0,9.999747,0,3,0,0,0.4,38.0
1153.0,71.45,2047.5,-168.0,9.999747,0,3,0,0,2.5,38.0
988.0,51.63,1643.607,-112.0,9.999747,0,3,0,0,1.7,49.0
1219.5,62.21,0.0,-168.0,9.999747,0,3,0,0,-3.8,49.0
1181.5,72.4,1732.842,-168.0,9.999747,0,3,0,0,-0.4,38.0
1283.0,78.85,0.0,-196.0,9.999747,0,3,0,0,-2.7,38.0
1123.5,49.84,385.4702,-168.0,9.999747,0,3,0,0,3.1,49.0
1157.5,59.82,1957.712,-168.0,9.999747,0,3,0,0,1.5,38.0
902.5,67.44,787.5,-168.0,9.999747,0,3,0,0,-0.2,38.0
1107.5,58.85,1547.071,-140.0,9.999747,0,3,0,0,2.3,49.0
1157.0,71.58,983.5,-196.0,9.999747,0,3,0,0,0.2,38.0
845.5,63.29,2187.5,-140.0,9.999747,0,3,0,0,2.7,38.0
1144.0,70.7,2187.5,-168.0,9.999747,0,3,0,0,2.1,38.0
906.5,67.67,1263.5,-140.0,9.999747,0,3,0,0,0.4,38.0
913.5,68.3,1599.5,-140.0,9.999747,0,3,0,0,0.6,38.0
1227.5,75.78,0.0,-196.0,9.999747,0,3,0,0,-1.9,38.0
1109.0,47.94,2635.5,-112.0,9.999747,0,3,0,0,4.2,49.0
914.0,68.04,1655.5,-140.0,9.999747,0,3,0,0,0.6,38.0
929.0,69.69,0.0,-168.0,9.999747,0,3,0,0,-0.6,38.0
874.0,65.52,1241.562,-140.0,9.999747,0,3,0,0,0.4,38.0
1098.0,75.48,1105.052,-169.4948,9.999747,0,3,0,0,-0.2,38.0
1219.5,75.23,0.0,-196.0,9.999747,0,3,0,0,-1.9,38.0
921.5,67.41,0.0,-140.0,9.999747,0,3,0,0,-2.7,49.0
1096.0,56.66,2271.5,-168.0,9.999747,0,3,0,0,2.3,38.0
1159.5,71.66,2187.5,-168.0,9.999747,0,3,0,0,1.7,38.0
1035.0,54.01,1123.5,-140.0,9.999747,0,3,0,0,0.6,49.0
1276.5,65.18,0.0,-168.0,9.999747,0,3,0,0,-4.0,49.0
1023.5,63.7,1935.5,-140.0,9.999747,0,3,0,0,2.3,49.0
1209.0,74.17,2553.665,-168.0,9.999747,0,3,0,0,0.4,38.0
1059.0,65.39,1622.896,-168.0,9.999747,0,3,0,0,1.9,38.0
1096.5,56.71,2271.5,-168.0,9.999747,0,3,0,0,2.3,38.0
1064.0,55.22,899.5,-140.0,9.999747,0,3,0,0,0.2,49.0
1150.5,41.3,2632.0,-112.0,9.999747,0,3,0,0,4.2,49.0
1324.0,67.73,2551.5,-169.3163,9.999747,0,3,0,0,0.4,38.0
1231.5,43.37,2625.228,-132.2608,9.999747,0,3,0,0,3.8,49.0
895.0,69.46,95.13124,-158.6043,9.999747,0,3,0,0,-0.6,38.0
992.5,74.45,0.0,-168.0,9.999747,0,3,0,0,-0.8,38.0
924.0,68.09,0.0,-140.0,9.999747,0,3,0,0,-4.8,49.0
990.0,61.76,1160.884,-168.0,9.999747,0,3,0,0,1.7,38.0
888.5,66.23,1991.5,-140.0,9.999747,0,3,0,0,0.6,38.0
906.0,65.96,0.0,-140.0,9.999747,0,3,0,0,-2.7,49.0
921.0,68.46,1599.5,-140.0,9.999747,0,3,0,0,0.6,38.0
1111.0,48.13,2635.5,-112.0,9.999747,0,3,0,0,5.0,49.0
1319.5,81.22,0.0,-196.0,9.999747,0,3,0,0,-2.7,38.0
1213.0,61.68,2579.5,-168.0,9.999747,0,3,0,0,-0.2,38.0
1336.5,68.64,2632.0,-196.0,9.999747,0,3,0,0,0.8,38.0
1426.0,50.62,2418.688,-140.0,9.999747,0,3,0,0,3.6,49.0
1197.0,62.3,2607.5,-168.0,9.999747,0,3,0,0,3.1,38.0
1027.5,53.5,1235.5,-140.0,9.999747,0,3,0,0,1.7,49.0
1223.0,43.22,2607.5,-112.0,9.999747,0,3,0,0,4.2,49.0
1258.5,78.71,0.0,-196.0,9.999747,0,3,0,0,-3.1,38.0
965.0,49.46,2075.5,-168.0,9.999747,0,3,0,0,1.3,38.0
1117.5,56.9,0.0,-168.0,9.999747,0,3,0,0,-2.7,49.0
1163.5,41.67,2632.0,-112.0,9.999747,0,3,0,0,4.8,49.0
1147.5,48.8,2632.0,-112.0,9.999747,0,3,0,0,3.1,49.0
1045.0,65.53,1596.564,-140.0,9.999747,0,3,0,0,1.5,49.0
889.5,66.68,1515.5,-168.0,9.999747,0,3,0,0,0.6,38.0
911.0,67.73,2159.5,-140.0,9.999747,0,3,0,0,0.6,38.0
1260.0,77.67,0.0,-196.0,9.999747,0,3,0,0,-2.3,38.0
1162.5,41.56,2632.0,-112.0,9.999747,0,3,0,0,4.8,49.0
1100.0,66.77,278.5181,-196.0,9.999747,0,3,0,0,-0.2,38.0
1132.5,48.7,2632.0,-112.0,9.999747,0,3,0,0,3.8,49.0
1214.0,44.1,1796.626,-140.0,9.999747,0,3,0,0,4.8,49.0
896.0,66.8,369.9537,-168.0,9.999747,0,3,0,0,0.0,38.0
982.5,74.08,0.0,-168.0,9.999747,0,3,0,0,-0.4,38.0
1146.5,41.05,2632.0,-112.0,9.999747,0,3,0,0,4.2,49.0
1154.5,71.6,955.5,-196.0,9.999747,0,3,0,0,0.2,38.0
1220.0,75.31,0.0,-196.0,9.999747,0,3,0,0,-1.9,38.0
923.0,68.48,1515.5,-140.0,9.999747,0,3,0,0,0.6,38.0
908.0,67.62,2214.597,-140.0,9.999747,0,3,0,0,0.6,38.0
1139.5,70.55,2159.398,-168.0,9.999747,0,3,0,0,2.5,38.0
1289.0,79.26,0.0,-196.0,9.999747,0,3,0,0,-2.7,38.0
1345.0,71.77,0.0,-196.0,9.999747,0,3,0,0,-3.8,49.0
1121.0,57.64,1689.342,-140.0,9.999747,0,3,0,0,2.1,49.0
967.5,71.3,0.0,-140.0,9.999747,0,3,0,0,-4.6,49.0
1029.5,78.51,0.0,-140.0,9.999747,0,3,0,0,3.8,49.0
980.0,73.03,0.0,-140.0,9.999747,0,3,0,0,-4.6,49.0
958.0,71.88,0.0,-168.0,9.999747,0,3,0,0,-0.4,38.0
1155.0,71.33,1907.5,-168.0,9.999747,0,3,0,0,1.5,38.0
1180.5,72.76,871.5,-168.0,9.999747,0,3,0,0,-0.4,38.0
888.5,66.28,1879.5,-140.0,9.999747,0,3,0,0,0.6,38.0
1145.5,70.81,2467.5,-168.0,9.999747,0,3,0,0,2.5,38.0
911.0,67.56,843.5,-168.0,9.999747,0,3,0,0,-0.2,38.0
967.5,49.69,1617.325,-140.0,9.999747,0,3,0,0,0.0,49.0
903.5,66.87,1823.5,-168.0,9.999747,0,3,0,0,0.6,38.0
935.5,69.67,1423.439,-168.0,9.999747,0,3,0,0,0.4,38.0
899.5,66.61,1935.5,-168.0,9.999747,0,3,0,0,1.0,38.0
940.0,68.88,0.0,-140.0,9.999747,0,3,0,0,-2.7,49.0
987.5,74.11,0.0,-168.0,9.999747,0,3,0,0,-0.8,38.0
1155.5,41.24,2632.0,-112.0,9.999747,0,3,0,0,4.2,49.0
1332.0,68.26,2632.0,-196.0,9.999747,0,3,0,0,0.8,38.0
1159.0,58.66,2604.0,-168.0,9.999747,0,3,0,0,-0.2,38.0
902.0,67.07,2436.0,-140.0,9.999747,0,3,0,0,1.0,38.0
961.0,71.94,0.0,-140.0,9.999747,0,3,0,0,-0.8,49.0
1132.0,48.69,2632.0,-112.0,9.999747,0,3,0,0,3.8,49.0
1133.5,70.25,2299.5,-168.0,9.999747,0,3,0,0,2.5,38.0
1157.0,71.44,2215.5,-168.0,9.999747,0,3,0,0,1.7,38.0
948.0,71.15,0.0,-140.0,9.999747,0,3,0,0,-0.8,49.0
1144.0,71.02,2047.5,-168.0,9.999747,0,3,0,0,2.5,38.0
1324.0,81.66,0.0,-196.0,9.999747,0,3,0,0,-2.7,38.0
1291.5,67.14,0.0,-189.8311,9.999747,0,3,0,0,-3.8,49.0
1212.5,51.66,2607.5,-140.0,9.999747,0,3,0,0,2.7,49.0
1216.0,75.42,0.0,-196.0,9.999747,0,3,0,0,-1.9,38.0
1164.0,71.76,2271.5,-168.0,9.999747,0,3,0,0,1.7,38.0
1248.5,77.05,0.0,-196.0,9.999747,0,3,0,0,-1.0,38.0
1157.0,71.52,2204.786,-168.0,9.999747,0,3,0,0,1.7,38.0
1286.5,38.55,2632.0,-140.0,9.999747,0,3,0,0,4.8,49.0
1158.0,71.6,2215.5,-168.0,9.999747,0,3,0,0,1.7,38.0
1277.0,78.75,0.0,-196.0,9.999747,0,3,0,0,-2.5065232,38.0
1188.5,72.98,1595.681,-168.0,9.999747,0,3,0,0,-0.4,38.0
1149.5,84.63,0.0,-168.0,9.999747,0,3,0,0,-4.0,49.0
1080.0,67.04,703.5,-168.0,9.999747,0,3,0,0,-0.6,38.0
1188.5,88.8,0.0,-168.0,9.999747,0,3,0,0,-2.5,49.0
1490.0,43.77,2352.483,-168.0,9.999747,0,3,0,0,4.8,49.0
1047.0,64.3,2287.738,-168.0,9.999747,0,3,0,0,2.7,38.0
1161.5,71.76,1879.5,-168.0,9.999747,0,3,0,0,1.5,38.0
946.5,70.54,620.0952,-168.0,9.999747,0,3,0,0,-0.4,38.0
1008.5,75.22,0.0,-168.0,9.999747,0,3,0,0,-1.9,38.0
1263.5,77.83,0.0,-196.0,9.999747,0,3,0,0,-2.3,38.0
1164.5,41.8,2632.0,-112.0,9.999747,0,3,0,0,4.8,49.0
1195.0,88.88,0.0,-168.0,9.999747,0,3,0,0,-2.5,49.0
989.0,74.21,0.0,-168.0,9.999747,0,3,0,0,-0.8,38.0
1180.5,56.79,596.7741,-196.0,9.999747,0,3,0,0,2.1,38.0
1208.0,62.66,2579.5,-168.0,9.999747,0,3,0,0,3.4,38.0
1217.5,75.4,0.0,-196.0,9.999747,0,3,0,0,-1.9,38.0
1155.0,59.42,2604.0,-168.0,9.999747,0,3,0,0,2.7,38.0
950.0,70.79,287.005,-168.0,9.999747,0,3,0,0,-1.3,38.0
916.0,68.34,1627.5,-140.0,9.999747,0,3,0,0,0.6,38.0
1151.0,71.22,1767.5,-168.0,9.999747,0,3,0,0,1.7,38.0
1335.5,47.34,2533.337,-140.0,9.999747,0,3,0,0,4.2,49.0
886.0,66.24,115.5,-168.0,9.999747,0,3,0,0,-0.8,38.0
1185.5,73.25,283.5,-196.0,9.999747,0,3,0,0,-1.9,38.0
990.0,75.82,0.0,-140.0,9.999747,0,3,0,0,3.8,49.0
1295.5,66.23,2607.5,-168.0,9.999747,0,3,0,0,0.4,38.0
1154.0,59.75,1881.26,-168.0,9.999747,0,3,0,0,1.5,38.0
1338.5,39.22,2635.5,-140.0,9.999747,0,3,0,0,4.8,49.0
882.0,65.9,227.5,-168.0,9.999747,0,3,0,0,-0.8,38.0
1251.0,76.89,0.0,-196.0,9.999747,0,3,0,0,-2.7,38.0
1126.5,68.35,2604.0,-168.0,9.999747,0,3,0,0,-1.7,38.0
1036.0,52.93,2516.107,-168.0,9.999747,0,3,0,0,1.7,38.0
1216.5,75.15,0.0,-196.0,9.999747,0,3,0,0,-1.9,38.0
1171.5,59.7,552.334,-140.0,9.999747,0,3,0,0,-1.5,49.0
877.0,66.49,115.5,-168.0,9.999747,0,3,0,0,-1.5,38.0
923.0,68.64,1487.5,-140.0,9.999747,0,3,0,0,0.6,38.0
1103.5,48.69,2015.467,-140.0,9.999747,0,3,0,0,2.9,49.0
912.5,68.13,1655.5,-140.0,9.999747,0,3,0,0,0.6,38.0
883.5,65.86,255.5,-168.0,9.999747,0,3,0,0,-0.8,38.0
1205.0,74.34,0.0,-196.0,9.999747,0,3,0,0,-1.9,38.0
1247.5,77.87,0.0,-196.0,9.999747,0,3,0,0,-2.5,38.0
1277.0,80.18,0.0,-196.0,9.999747,0,3,0,0,-3.1,38.0
1194.0,42.68,2607.5,-140.0,9.999747,0,3,0,0,5.0,49.0
1087.0,47.01,2635.5,-112.0,9.999747,0,3,0,0,4.2,49.0
925.0,68.98,1627.5,-168.0,9.999747,0,3,0,0,0.6,38.0
1098.5,47.56,2635.5,-112.0,9.999747,0,3,0,0,4.2,49.0
1161.0,41.53,2632.0,-112.0,9.999747,0,3,0,0,4.2,49.0
896.0,66.56,361.469,-168.0,9.999747,0,3,0,0,-1.3,38.0
1057.0,64.92,2014.523,-168.0,9.999747,0,3,0,0,1.9,38.0
888.5,66.21,535.5,-168.0,9.999747,0,3,0,0,-0.6,38.0
1276.5,45.17,2632.0,-140.0,9.999747,0,3,0,0,4.2,49.0
922.0,68.87,1379.644,-144.1436,9.999747,0,3,0,0,0.4,38.0
1130.5,48.78,2632.0,-140.0,9.999747,0,3,0,0,2.9,49.0
857.5,64.0,2200.935,-140.0,9.999747,0,3,0,0,2.7,38.0
1102.5,47.68,2635.5,-112.0,9.999747,0,3,0,0,4.2,49.0
1158.0,71.54,1739.5,-168.0,9.999747,0,3,0,0,1.5,38.0
1155.5,71.46,2103.5,-168.0,9.999747,0,3,0,0,1.9,38.0
1172.0,41.94,2632.0,-112.0,9.999747,0,3,0,0,4.8,49.0
565.0,69.76,140.0,-84.0,9.999747,0,3,0,0,-0.8,49.0
1157.5,71.5,1739.5,-168.0,9.999747,0,3,0,0,1.5,38.0
1164.0,59.51,0.0,-168.0,9.999747,0,3,0,0,-2.7,49.0
1144.5,69.31,2604.0,-168.0,9.999747,0,3,0,0,-1.7,38.0
1032.5,52.99,437.6198,-140.0,9.999747,0,3,0,0,-2.1,49.0
1154.5,71.52,1795.5,-168.0,9.999747,0,3,0,0,1.5,38.0
1152.5,71.11,2271.5,-140.0,9.999747,0,3,0,0,2.3,38.0
915.5,68.3,0.0,-140.0,9.999747,0,3,0,0,-4.8,49.0
1165.5,72.0,2075.5,-168.0,9.999747,0,3,0,0,1.5,38.0
846.5,63.2,2184.0,-140.0,9.999747,0,3,0,0,2.7,38.0
1047.0,53.59,2579.5,-168.0,9.999747,0,3,0,0,1.7,38.0
1101.0,68.58,0.0,-196.0,9.999747,0,3,0,0,-0.6,38.0
1385.5,49.17,2464.0,-140.0,9.999747,0,3,0,0,3.6,49.0
1157.5,60.87,312.9175,-196.0,9.999747,0,3,0,0,1.5,38.0
905.0,67.47,2406.795,-140.0,9.999747,0,3,0,0,1.0,38.0
1183.0,60.15,2579.5,-168.0,9.999747,0,3,0,0,-0.2,38.0
876.5,65.88,905.4393,-168.0,9.999747,0,3,0,0,0.4,38.0
1165.0,71.98,731.5,-196.0,9.999747,0,3,0,0,0.2,38.0
1294.5,67.62,0.0,-194.6588,9.999747,0,3,0,0,-3.8,49.0
1293.0,66.39,2607.5,-196.0,9.999747,0,3,0,0,1.7,38.0
1155.5,71.53,1739.5,-168.0,9.999747,0,3,0,0,1.5,38.0
1154.5,71.33,1907.5,-168.0,9.999747,0,3,0,0,1.5,38.0
